glob_id,external_id,similarity_score,method,overlap
GLOB_877B,GLOB_GAVOC_10799,100.0,1,False
GLOB_NB_135,GLOB_GAVOC_10808,100.0,1,False
GLOB2_930,GLOB_GAVOC_10842,100.0,1,False
GLOB_8,GLOB_GAVOC_10867,100.0,1,False
GLOB_8,GLOB_GAVOC_10868,100.0,1,False
GLOB2_1678,GLOB_GAVOC_10876,100.0,1,False
GLOB_628,GLOB_GAVOC_10885,100.0,1,False
GLOB_628,GLOB_GAVOC_10886,100.0,1,False
GLOB_163,GLOB_GAVOC_10900,100.0,1,False
GLOB_163,GLOB_GAVOC_10901,100.0,1,False
GLOB_459,GLOB_GAVOC_10905,100.0,1,False
GLOB_440,GLOB_GAVOC_10906,100.0,1,True
GLOB2_1053,GLOB_GAVOC_10922,85.71428571428572,1,False
GLOB_RT_205,GLOB_GAVOC_10938,100.0,1,False
GLOB2_1781,GLOB_GAVOC_10946,100.0,1,False
GLOB_775,GLOB_GAVOC_10950,100.0,1,False
GLOB_RT_135,GLOB_GAVOC_10950,100.0,1,False
GLOB_79,GLOB_GAVOC_10975,100.0,1,False
GLOB_183,GLOB_GAVOC_10992,100.0,no_coordinates,False
GLOB_800,GLOB_GAVOC_10992,90.9090909090909,no_coordinates,False
GLOB_RT_176,GLOB_GAVOC_11019,100.0,1,False
GLOB_183,GLOB_GAVOC_11023,83.33333333333334,1,False
GLOB_RT_129,GLOB_GAVOC_11042,100.0,1,False
GLOB_504,GLOB_GAVOC_11052,100.0,1,False
GLOB_330,GLOB_GAVOC_11064,87.5,1,False
GLOB_RT_148,GLOB_GAVOC_11080,100.0,1,False
GLOB_508,GLOB_GAVOC_80058,100.0,no_coordinates,False
GLOB_508,GLOB_GAVOC_80103,100.0,no_coordinates,False
GLOB2_1739,GLOB_GAVOC_80155,90.9090909090909,no_coordinates,False
GLOB_RT_221,GLOB_GAVOC_80227,100.0,no_coordinates,False
GLOB2_937,GLOB_GAVOC_80273,100.0,no_coordinates,False
GLOB_RT_177,GLOB_GAVOC_80273,100.0,no_coordinates,True
GLOB2_937,GLOB_GAVOC_80274,100.0,no_coordinates,False
GLOB_RT_177,GLOB_GAVOC_80274,100.0,no_coordinates,True
GLOB2_937,GLOB_GAVOC_80285,100.0,no_coordinates,False
GLOB_RT_177,GLOB_GAVOC_80285,100.0,no_coordinates,True
GLOB2_1385,GLOB_GAVOC_80339,90.9090909090909,no_coordinates,False
GLOB_211,GLOB_GAVOC_80343,91.66666666666666,no_coordinates,False
GLOB2_1576,GLOB_GAVOC_80365,90.9090909090909,no_coordinates,False
GLOB_RT_171,GLOB_GAVOC_80614,100.0,no_coordinates,False
GLOB_11,GLOB_GAVOC_80741,90.9090909090909,no_coordinates,False
GLOB2_1363,GLOB_GAVOC_80779,92.3076923076923,no_coordinates,False
GLOB_115,GLOB_GAVOC_80779,100.0,no_coordinates,False
GLOB2_923,GLOB_GAVOC_80841,90.9090909090909,no_coordinates,False
NR_221,GLOB_GAVOC_80852,100.0,no_coordinates,False
NR_221,GLOB_GAVOC_80853,100.0,no_coordinates,False
GLOB2_1278,GLOB_GAVOC_80928,90.9090909090909,no_coordinates,False
GLOB2_899,GLOB_GAVOC_80928,90.9090909090909,no_coordinates,False
GLOB_14,GLOB_GAVOC_80928,90.9090909090909,no_coordinates,False
GLOB_583,GLOB_GAVOC_80971,90.9090909090909,no_coordinates,False
GLOB2_1881,GLOB_GAVOC_80974,90.9090909090909,no_coordinates,False
GLOB_16,GLOB_GAVOC_81029,100.0,no_coordinates,False
GLOB_RT_211,GLOB_GAVOC_81064,100.0,no_coordinates,False
GLOB2_1730,GLOB_GAVOC_81082,100.0,no_coordinates,False
GLOB_502,GLOB_GAVOC_81123,93.33333333333333,no_coordinates,False
GLOB2_907,GLOB_GAVOC_81126,100.0,no_coordinates,False
GLOB_RT_233,GLOB_GAVOC_81176,100.0,no_coordinates,False
GLOB_601,GLOB_GAVOC_81242,100.0,no_coordinates,False
GLOB_601,GLOB_GAVOC_81243,100.0,no_coordinates,False
GLOB2_1336,GLOB_GAVOC_81252,90.9090909090909,no_coordinates,False
GLOB2_1336,GLOB_GAVOC_81254,90.9090909090909,no_coordinates,False
GLOB2_1336,GLOB_GAVOC_81255,90.9090909090909,no_coordinates,False
GLOB_NB_211,GLOB_GAVOC_81288,100.0,no_coordinates,False
GLOB_480,GLOB_GAVOC_81342,92.3076923076923,no_coordinates,False
GLOB_480,GLOB_GAVOC_81343,92.3076923076923,no_coordinates,False
GLOB_115,GLOB_GAVOC_81348,90.9090909090909,no_coordinates,False
GLOB2_1159,GLOB_GAVOC_81391,90.9090909090909,no_coordinates,False
GLOB2_1159,GLOB_GAVOC_81392,90.9090909090909,no_coordinates,False
GLOB2_1756,GLOB_GAVOC_81420,95.23809523809523,no_coordinates,False
GLOB2_1756,GLOB_GAVOC_81421,90.0,no_coordinates,False
GLOB2_914,GLOB_GAVOC_81497,90.9090909090909,no_coordinates,False
GLOB2_E_240,GLOB_GAVOC_81497,90.9090909090909,no_coordinates,False
GLOB_PY_21,GLOB_GAVOC_81497,90.9090909090909,no_coordinates,False
GLOB_RT_57,GLOB_GAVOC_81726,100.0,no_coordinates,False
GLOB_BN_18,GLOB_GAVOC_81740,90.9090909090909,no_coordinates,False
GLOB_RT_155,GLOB_GAVOC_81792,100.0,no_coordinates,True
GLOB_RT_136,GLOB_GAVOC_81797,100.0,no_coordinates,False
GLOB_RT_235,GLOB_GAVOC_81954,100.0,no_coordinates,False
GLOB_70,GLOB_GAVOC_81977,90.0,no_coordinates,False
GLOB2_E_15,GLOB_GAVOC_82135,100.0,no_coordinates,False
GLOB_800,GLOB_GAVOC_82135,100.0,no_coordinates,False
GLOB_593,GLOB_GAVOC_82190,100.0,no_coordinates,False
GLOB_878,GLOB_GAVOC_82219,92.3076923076923,no_coordinates,False
GLOB_878_HUM_1,GLOB_GAVOC_82219,92.3076923076923,no_coordinates,False
GLOB_878_HUM_2,GLOB_GAVOC_82219,92.3076923076923,no_coordinates,False
GLOB_548,GLOB_GAVOC_82540,94.11764705882352,no_coordinates,False
GLOB2_E_259,GLOB_GAVOC_82706,93.33333333333333,no_coordinates,False
GLOB_348,GLOB_GAVOC_82794,90.9090909090909,no_coordinates,False
GLOB_RT_263,GLOB_GAVOC_82799,100.0,no_coordinates,False
GLOB_898,GLOB_GAVOC_82870,100.0,no_coordinates,False
GLOB_RT_236,GLOB_GAVOC_82871,100.0,no_coordinates,False
GLOB_RT_182,GLOB_GAVOC_83035,90.9090909090909,no_coordinates,True
NR_196,GLOB_GAVOC_83141,90.0,no_coordinates,False
GLOB2_1670,GLOB_GAVOC_83469,100.0,no_coordinates,False
GLOB_RT_232,GLOB_GAVOC_83480,100.0,no_coordinates,False
GLOB2_1138,GLOB_GAVOC_83527,100.0,no_coordinates,False
GLOB_827,GLOB_GAVOC_83533,100.0,no_coordinates,False
GLOB_827,GLOB_GAVOC_83536,100.0,no_coordinates,False
GLOB_RT_207,GLOB_GAVOC_83544,100.0,no_coordinates,False
GLOB_52,GLOB_GAVOC_83635,93.33333333333333,no_coordinates,False
GLOB_563,GLOB_GAVOC_83636,100.0,no_coordinates,False
GLOB_RT_153,GLOB_GAVOC_83666,100.0,no_coordinates,True
GLOB2_1736,GLOB_GAVOC_83867,90.0,no_coordinates,False
GLOB2_1736,GLOB_GAVOC_83868,100.0,no_coordinates,False
GLOB2_1212,GLOB_GAVOC_83946,100.0,no_coordinates,False
GLOB_RT_184,GLOB_GAVOC_83946,100.0,no_coordinates,True
GLOB_538,GLOB_GAVOC_84150,96.0,no_coordinates,False
GLOB_538_HUM_1,GLOB_GAVOC_84150,96.0,no_coordinates,False
GLOB_538_HUM_2,GLOB_GAVOC_84150,96.0,no_coordinates,False
GLOB_538_HUM_3,GLOB_GAVOC_84150,96.0,no_coordinates,False
GLOB_BN_53,GLOB_GAVOC_84198,100.0,no_coordinates,False
GLOB_RT_254,GLOB_GAVOC_84203,94.11764705882352,no_coordinates,False
GLOB_835,GLOB_GAVOC_84210,100.0,no_coordinates,False
GLOB_314,GLOB_GAVOC_84267,90.9090909090909,no_coordinates,False
GLOB_RT_208,GLOB_GAVOC_84284,100.0,no_coordinates,False
GLOB2_E_229,GLOB_GAVOC_84291,100.0,no_coordinates,False
GLOB2_1673,GLOB_GAVOC_84349,100.0,no_coordinates,False
GLOB_263,GLOB_GAVOC_84402,94.11764705882352,no_coordinates,False
GLOB2_1695,GLOB_GAVOC_84406,100.0,no_coordinates,False
GLOB2_1673,GLOB_GAVOC_84507,92.3076923076923,no_coordinates,False
GLOB_282,GLOB_GAVOC_84514,90.9090909090909,no_coordinates,False
GLOB_282,GLOB_GAVOC_84533,100.0,no_coordinates,False
GLOB2_1795,GLOB_GAVOC_84551,93.33333333333333,no_coordinates,False
GLOB_599,GLOB_GAVOC_84866,92.3076923076923,no_coordinates,False
GLOB_599_GEO_1,GLOB_GAVOC_84866,92.3076923076923,no_coordinates,False
GLOB_599_HUM_1,GLOB_GAVOC_84866,92.3076923076923,no_coordinates,False
GLOB_599_HUM_2,GLOB_GAVOC_84866,92.3076923076923,no_coordinates,False
GLOB_E_7,GLOB_GAVOC_84866,90.9090909090909,no_coordinates,False
GLOB2_1471,GLOB_GAVOC_84957,90.9090909090909,no_coordinates,False
GLOB2_1471,GLOB_GAVOC_84958,90.9090909090909,no_coordinates,False
,GLOB_GAVOC_84979,100.0,no_coordinates,False
GLOB_296,GLOB_GAVOC_85003,94.11764705882352,no_coordinates,False
GLOB_259,GLOB_GAVOC_85007,92.3076923076923,no_coordinates,False
GLOB_736,GLOB_GAVOC_85022,90.9090909090909,no_coordinates,False
GLOB_295,GLOB_GAVOC_85066,95.65217391304348,no_coordinates,False
GLOB2_1811,GLOB_GAVOC_85126,100.0,no_coordinates,False
GLOB_541,GLOB_GAVOC_85262,90.9090909090909,no_coordinates,False
GLOB2_1594,GLOB_GAVOC_85322,100.0,no_coordinates,False
GLOB_99,GLOB_GAVOC_85327,90.9090909090909,no_coordinates,False
GLOB2_E_19,GLOB_GAVOC_85428,100.0,no_coordinates,False
GLOB_189,GLOB_GAVOC_85428,100.0,no_coordinates,False
GLOB2_E_19,GLOB_GAVOC_85429,100.0,no_coordinates,False
GLOB_189,GLOB_GAVOC_85429,100.0,no_coordinates,False
GLOB_RT_174,GLOB_GAVOC_85434,100.0,no_coordinates,False
GLOB_RT_257,GLOB_GAVOC_85464,92.3076923076923,no_coordinates,False
GLOB_RT_257,GLOB_GAVOC_85466,100.0,no_coordinates,False
GLOB_RT_257,GLOB_GAVOC_85467,100.0,no_coordinates,False
GLOB_RT_154,GLOB_GAVOC_85481,100.0,no_coordinates,False
GLOB2_1803,GLOB_GAVOC_85522,90.0,no_coordinates,False
GLOB2_897,GLOB_GAVOC_85563,100.0,no_coordinates,False
GLOB_RT_227,GLOB_GAVOC_85591,100.0,no_coordinates,False
GLOB_677,GLOB_GAVOC_85673,94.11764705882352,no_coordinates,False
GLOB_395,GLOB_GAVOC_85736,90.9090909090909,no_coordinates,False
GLOB_395,GLOB_GAVOC_85757,90.9090909090909,no_coordinates,False
GLOB_777,GLOB_GAVOC_85769,92.3076923076923,no_coordinates,False
GLOB2_975,GLOB_GAVOC_85784,92.3076923076923,no_coordinates,False
NR_27,GLOB_GAVOC_85785,100.0,no_coordinates,False
GLOB_RT_229,GLOB_GAVOC_85791,92.3076923076923,no_coordinates,False
GLOB_RT_117,GLOB_GAVOC_85892,100.0,no_coordinates,False
GLOB_RT_66,GLOB_GAVOC_85894,100.0,no_coordinates,False
GLOB2_1912,GLOB_GAVOC_86128,100.0,no_coordinates,False
GLOB2_961,GLOB_GAVOC_86128,100.0,no_coordinates,False
GLOB_RT_180,GLOB_GAVOC_86128,100.0,no_coordinates,True
GLOB_333,GLOB_GAVOC_86294,100.0,no_coordinates,False
GLOB2_E_132,GLOB_GAVOC_86296,90.9090909090909,no_coordinates,False
GLOB2_1050_GEO_2,GLOB_GAVOC_86334,100.0,no_coordinates,True
GLOB2_1050_GEO_2,GLOB_GAVOC_86337,100.0,no_coordinates,True
GLOB_265,GLOB_GAVOC_86410,100.0,no_coordinates,False
GLOB2_E_141,GLOB_GAVOC_86500,100.0,no_coordinates,False
GLOB_766,GLOB_GAVOC_86713,100.0,no_coordinates,False
GLOB_766,GLOB_GAVOC_86714,100.0,no_coordinates,False
GLOB_766,GLOB_GAVOC_86715,100.0,no_coordinates,False
GLOB_152,GLOB_GAVOC_86970,100.0,no_coordinates,False
GLOB_152,GLOB_GAVOC_86972,100.0,no_coordinates,False
GLOB_RT_65,GLOB_GAVOC_87062,100.0,no_coordinates,False
GLOB_RT_35,GLOB_GAVOC_87064,100.0,no_coordinates,False
,GLOB_GAVOC_87070,90.9090909090909,no_coordinates,False
,GLOB_GAVOC_87071,90.9090909090909,no_coordinates,False
GLOB_936,GLOB_GAVOC_87090,92.3076923076923,no_coordinates,False
GLOB_RT_12,GLOB_GAVOC_87110,100.0,no_coordinates,False
GLOB_RT_12,GLOB_GAVOC_87111,100.0,no_coordinates,False
GLOB2_905,GLOB_GAVOC_87112,92.3076923076923,no_coordinates,False
GLOB_RT_215,GLOB_GAVOC_87141,100.0,no_coordinates,False
GLOB_RT_146,GLOB_GAVOC_87162,100.0,no_coordinates,False
GLOB_RT_116,GLOB_GAVOC_87186,100.0,no_coordinates,False
NR_22,GLOB_GAVOC_87223,100.0,no_coordinates,False
GLOB_544,GLOB_GAVOC_87297,92.3076923076923,no_coordinates,False
GLOB2_905,GLOB_GAVOC_87312,92.3076923076923,no_coordinates,False
GLOB2_905,GLOB_GAVOC_87314,93.33333333333333,no_coordinates,False
GLOB_RT_138,GLOB_GAVOC_87332,90.9090909090909,no_coordinates,False
GLOB_544,GLOB_GAVOC_87347,90.9090909090909,no_coordinates,False
GLOB_544,GLOB_GAVOC_87348,90.9090909090909,no_coordinates,False
GLOB_183,GLOB_GAVOC_87379,94.73684210526316,no_coordinates,False
GLOB_E_22,GLOB_GAVOC_87400,100.0,no_coordinates,False
GLOB2_1857,GLOB_GAVOC_87422,100.0,no_coordinates,False
GLOB_RT_223,GLOB_GAVOC_87439,100.0,no_coordinates,False
GLOB_661,GLOB_GAVOC_87455,90.9090909090909,no_coordinates,False
GLOB2_1062,GLOB_GAVOC_87457,100.0,no_coordinates,False
GLOB2_1062,GLOB_GAVOC_87458,100.0,no_coordinates,False
GLOB_RT_120,GLOB_GAVOC_87467,100.0,no_coordinates,False
GLOB2_1272,GLOB_GAVOC_87473,90.9090909090909,no_coordinates,False
GLOB_84,GLOB_GAVOC_87512,100.0,no_coordinates,False
GLOB_84,GLOB_GAVOC_87513,100.0,no_coordinates,False
GLOB_84,GLOB_GAVOC_87515,92.3076923076923,no_coordinates,False
GLOB_84,GLOB_GAVOC_87518,100.0,no_coordinates,False
GLOB2_1080,GLOB_GAVOC_87526,90.0,no_coordinates,False
GLOB_85,GLOB_GAVOC_87582,100.0,no_coordinates,False
GLOB2_1028,GLOB_GAVOC_87597,100.0,no_coordinates,False
GLOB2_1028,GLOB_GAVOC_87598,100.0,no_coordinates,False
GLOB2_1028,GLOB_GAVOC_87599,100.0,no_coordinates,False
GLOB2_1028,GLOB_GAVOC_87601,100.0,no_coordinates,False
GLOB_658,GLOB_GAVOC_87871,93.33333333333333,no_coordinates,False
GLOB_656,GLOB_GAVOC_87913,90.9090909090909,no_coordinates,False
GLOB2_1062,GLOB_GAVOC_88028,90.9090909090909,no_coordinates,False
GLOB_317,GLOB_GAVOC_88045,93.33333333333333,no_coordinates,False
GLOB_317,GLOB_GAVOC_88046,93.33333333333333,no_coordinates,False
GLOB2_1049,GLOB_GAVOC_88189,90.0,no_coordinates,False
GLOB_249,GLOB_GAVOC_88416,100.0,no_coordinates,False
GLOB2_E_170,GLOB_GAVOC_88447,90.9090909090909,no_coordinates,False
GLOB_928,GLOB_GAVOC_88573,100.0,no_coordinates,False
GLOB2_1842,GLOB_GAVOC_88597,93.33333333333333,no_coordinates,False
GLOB2_1653,GLOB_GAVOC_88639,90.9090909090909,no_coordinates,False
GLOB2_E_171,GLOB_GAVOC_88639,90.9090909090909,no_coordinates,False
GLOB2_1653,GLOB_GAVOC_88644,93.33333333333333,no_coordinates,False
GLOB_RT_178,GLOB_GAVOC_88758,100.0,no_coordinates,True
GLOB_RT_212,GLOB_GAVOC_88798,90.9090909090909,no_coordinates,False
GLOB_RT_225,GLOB_GAVOC_88798,92.3076923076923,no_coordinates,False
GLOB_RT_225,GLOB_GAVOC_88819,100.0,no_coordinates,False
GLOB_183,GLOB_GAVOC_88858,100.0,no_coordinates,False
GLOB_36,GLOB_GAVOC_88864,100.0,no_coordinates,False
GLOB_205,GLOB_GAVOC_88887,90.9090909090909,no_coordinates,False
GLOB2_1305,GLOB_GAVOC_88937,90.9090909090909,no_coordinates,False
GLOB_RT_239,GLOB_GAVOC_88988,100.0,no_coordinates,False
GLOB2_1325,GLOB_GAVOC_89048,92.3076923076923,no_coordinates,False
GLOB_337,GLOB_GAVOC_89060,93.33333333333333,no_coordinates,False
GLOB2_944,GLOB_GAVOC_89082,93.33333333333333,no_coordinates,False
GLOB_287,GLOB_GAVOC_89208,93.33333333333333,no_coordinates,False
GLOB_464,GLOB_GAVOC_89459,92.3076923076923,no_coordinates,False
GLOB_893,GLOB_GAVOC_89468,100.0,no_coordinates,False
GLOB_893_HUM_1,GLOB_GAVOC_89468,100.0,no_coordinates,False
GLOB_893_HUM_2,GLOB_GAVOC_89468,100.0,no_coordinates,False
GLOB_893,GLOB_GAVOC_89469,100.0,no_coordinates,False
GLOB_893_HUM_1,GLOB_GAVOC_89469,100.0,no_coordinates,False
GLOB_893_HUM_2,GLOB_GAVOC_89469,100.0,no_coordinates,False
GLOB_893,GLOB_GAVOC_89470,100.0,no_coordinates,False
GLOB_893_HUM_1,GLOB_GAVOC_89470,100.0,no_coordinates,False
GLOB_893_HUM_2,GLOB_GAVOC_89470,100.0,no_coordinates,False
GLOB_893,GLOB_GAVOC_89471,100.0,no_coordinates,False
GLOB_893_HUM_1,GLOB_GAVOC_89471,100.0,no_coordinates,False
GLOB_893_HUM_2,GLOB_GAVOC_89471,100.0,no_coordinates,False
GLOB_893,GLOB_GAVOC_89472,100.0,no_coordinates,False
GLOB_893_HUM_1,GLOB_GAVOC_89472,100.0,no_coordinates,False
GLOB_893_HUM_2,GLOB_GAVOC_89472,100.0,no_coordinates,False
GLOB_893,GLOB_GAVOC_89492,100.0,no_coordinates,False
GLOB_893_HUM_1,GLOB_GAVOC_89492,100.0,no_coordinates,False
GLOB_893_HUM_2,GLOB_GAVOC_89492,100.0,no_coordinates,False
GLOB_462,GLOB_GAVOC_89510,90.9090909090909,no_coordinates,False
GLOB_235,GLOB_GAVOC_89528,92.3076923076923,no_coordinates,False
GLOB_RT_218,GLOB_GAVOC_89570,100.0,no_coordinates,False
GLOB_633,GLOB_GAVOC_89698,90.9090909090909,no_coordinates,False
GLOB2_1018,GLOB_GAVOC_89747,100.0,no_coordinates,False
GLOB2_1018,GLOB_GAVOC_89748,100.0,no_coordinates,False
GLOB2_1755,GLOB_GAVOC_89832,100.0,no_coordinates,False
GLOB_699,GLOB_GAVOC_89844,90.9090909090909,no_coordinates,False
GLOB_RT_222,GLOB_GAVOC_89850,100.0,no_coordinates,False
GLOB2_1758,GLOB_GAVOC_90206,100.0,no_coordinates,False
GLOB2_1549,GLOB_GAVOC_90235,92.3076923076923,no_coordinates,False
GLOB_RT_123,GLOB_GAVOC_90363,100.0,no_coordinates,False
GLOB_257,GLOB_GAVOC_90438,100.0,no_coordinates,False
GLOB_142,GLOB_GAVOC_90474,100.0,no_coordinates,False
GLOB_RT_137,GLOB_GAVOC_90581,90.9090909090909,no_coordinates,False
GLOB_RT_248,GLOB_GAVOC_90708,100.0,no_coordinates,False
GLOB2_1779,GLOB_GAVOC_90826,94.11764705882352,no_coordinates,False
GLOB_RT_262,GLOB_GAVOC_90970,100.0,no_coordinates,False
GLOB_RT_212,GLOB_GAVOC_91032,100.0,no_coordinates,False
GLOB_437,GLOB_GAVOC_91064,100.0,no_coordinates,False
GLOB_130,GLOB_GAVOC_00318,100.0,2,False
GLOB2_938,GLOB_GAVOC_00418,100.0,2,False
GLOB2_938_HUM_1,GLOB_GAVOC_00418,100.0,2,False
GLOB2_938_HUM_2,GLOB_GAVOC_00418,100.0,2,False
GLOB_512,GLOB_GAVOC_00505,100.0,2,False
GLOB2_E_17,GLOB_GAVOC_00748,100.0,2,False
GLOB2_E_3,GLOB_GAVOC_00748,100.0,2,False
GLOB2_936,GLOB_GAVOC_00934,85.71428571428572,2,False
GLOB_552,GLOB_GAVOC_01066,100.0,2,False
GLOB2_1715,GLOB_GAVOC_01070,97.14285714285714,2,False
GLOB_464,GLOB_GAVOC_01605,82.35294117647058,2,False
GLOB_NB_106,GLOB_GAVOC_01756,84.21052631578947,2,True
GLOB_500,GLOB_GAVOC_01854,100.0,2,False
GLOB2_E_88,GLOB_GAVOC_01861,90.0,2,True
GLOB_30,GLOB_GAVOC_01876,92.3076923076923,2,False
GLOB_33,GLOB_GAVOC_01899,94.73684210526316,2,False
GLOB_177,GLOB_GAVOC_01927,100.0,2,False
GLOB_499,GLOB_GAVOC_01927,82.35294117647058,2,False
GLOB_NB_105,GLOB_GAVOC_01983,100.0,2,True
GLOB_594,GLOB_GAVOC_02020,96.0,2,False
GLOB2_1827,GLOB_GAVOC_02099,88.88888888888889,2,True
GLOB_744,GLOB_GAVOC_02101,100.0,2,False
GLOB2_E_260,GLOB_GAVOC_02287,87.5,2,False
GLOB2_1458,GLOB_GAVOC_02314,83.33333333333334,2,False
GLOB_40,GLOB_GAVOC_02505,100.0,2,False
GLOB_566,GLOB_GAVOC_02579,95.65217391304348,2,False
GLOB_459,GLOB_GAVOC_03195,92.3076923076923,2,False
GLOB_177,GLOB_GAVOC_03400,100.0,2,False
GLOB2_1224,GLOB_GAVOC_03601,90.0,2,False
GLOB2_965,GLOB_GAVOC_03602,100.0,2,False
GLOB_NB_104,GLOB_GAVOC_03714,86.48648648648648,2,True
GLOB_835,GLOB_GAVOC_04005,100.0,2,False
GLOB2_1888,GLOB_GAVOC_04035,100.0,2,False
GLOB_835,GLOB_GAVOC_04210,100.0,2,False
GLOB2_1704,GLOB_GAVOC_04620,88.88888888888889,2,False
GLOB2_E_272,GLOB_GAVOC_04699,100.0,2,False
GLOB_628,GLOB_GAVOC_04764,85.71428571428572,2,False
GLOB_37,GLOB_GAVOC_04789,87.5,2,False
GLOB_64,GLOB_GAVOC_04910,100.0,2,False
GLOB2_1001,GLOB_GAVOC_05095,100.0,2,False
GLOB2_1165,GLOB_GAVOC_05335,83.33333333333334,2,False
GLOB2_1236,GLOB_GAVOC_05362,100.0,2,True
GLOB2_1673,GLOB_GAVOC_05538,85.71428571428572,2,False
GLOB_405,GLOB_GAVOC_05554,100.0,2,False
GLOB2_1204,GLOB_GAVOC_05571,100.0,2,False
GLOB2_897,GLOB_GAVOC_05571,100.0,2,False
GLOB_731,GLOB_GAVOC_05572,100.0,2,False
GLOB_E_11,GLOB_GAVOC_05584,82.35294117647058,2,False
GLOB_648,GLOB_GAVOC_05773,100.0,2,False
GLOB2_E_123,GLOB_GAVOC_06039,100.0,2,True
GLOB2_E_126,GLOB_GAVOC_06109,82.35294117647058,2,False
GLOB_344,GLOB_GAVOC_06353,85.71428571428572,2,False
GLOB2_E_250,GLOB_GAVOC_06440,84.21052631578947,2,False
GLOB_149,GLOB_GAVOC_06526,100.0,2,False
GLOB2_1837,GLOB_GAVOC_06662,85.71428571428572,2,False
GLOB_642,GLOB_GAVOC_06736,100.0,2,False
GLOB_912,GLOB_GAVOC_06822,100.0,2,False
GLOB_912_HUM_1,GLOB_GAVOC_06822,100.0,2,False
GLOB_912_HUM_2,GLOB_GAVOC_06822,100.0,2,False
GLOB_152,GLOB_GAVOC_06967,100.0,2,False
GLOB_377,GLOB_GAVOC_07398,84.21052631578947,2,False
GLOB_661,GLOB_GAVOC_07698,100.0,2,True
GLOB_648,GLOB_GAVOC_07718,100.0,2,False
GLOB_391,GLOB_GAVOC_07909,83.33333333333334,2,False
GLOB_83,GLOB_GAVOC_08213,100.0,2,False
GLOB_775,GLOB_GAVOC_08874,94.73684210526316,2,False
GLOB2_E_184,GLOB_GAVOC_08925,83.33333333333334,2,False
GLOB_117,GLOB_GAVOC_08985,100.0,2,False
GLOB_437,GLOB_GAVOC_09348,83.33333333333334,2,False
GLOB2_1840,GLOB_GAVOC_09479,83.33333333333334,2,False
GLOB2_1840_GEO_1,GLOB_GAVOC_09479,83.33333333333334,2,False
GLOB2_1840_HUM_1,GLOB_GAVOC_09479,83.33333333333334,2,False
GLOB_893,GLOB_GAVOC_09504,88.88888888888889,2,False
GLOB_893_HUM_1,GLOB_GAVOC_09504,88.88888888888889,2,False
GLOB_893_HUM_2,GLOB_GAVOC_09504,88.88888888888889,2,False
GLOB_361,GLOB_GAVOC_09529,90.9090909090909,2,False
GLOB2_1813,GLOB_GAVOC_09682,92.3076923076923,2,False
GLOB_683,GLOB_GAVOC_09965,100.0,2,False
GLOB_898,GLOB_GAVOC_09970,87.5,2,False
GLOB_921,GLOB_GAVOC_10053,100.0,2,False
GLOB2_1053,GLOB_GAVOC_10218,100.0,2,True
GLOB_136,GLOB_GAVOC_10253,100.0,2,False
GLOB_PY_53,GLOB_GAVOC_10479,84.61538461538461,2,True
GLOB_440,GLOB_GAVOC_10908,100.0,2,True
GLOB_115,GLOB_GAVOC_00047,83.33333333333334,3,False
GLOB_RT_9,GLOB_GAVOC_00208,100.0,3,False
GLOB_867,GLOB_GAVOC_00774,85.71428571428572,3,False
GLOB_867_HUM_1,GLOB_GAVOC_00774,85.71428571428572,3,False
GLOB_867_HUM_2,GLOB_GAVOC_00774,85.71428571428572,3,False
GLOB_254,GLOB_GAVOC_01096,88.88888888888889,3,False
GLOB2_1597,GLOB_GAVOC_02450,100.0,3,False
GLOB2_1597_GEO_1,GLOB_GAVOC_02450,100.0,3,False
GLOB2_1597_HUM_1,GLOB_GAVOC_02450,100.0,3,False
GLOB2_1597_HUM_2,GLOB_GAVOC_02450,100.0,3,False
GLOB_362,GLOB_GAVOC_02701,87.5,3,False
GLOB_362,GLOB_GAVOC_02763,87.5,3,False
GLOB_557,GLOB_GAVOC_03383,100.0,3,False
GLOB_263,GLOB_GAVOC_04400,100.0,3,False
GLOB_37,GLOB_GAVOC_04788,87.5,3,False
GLOB_37,GLOB_GAVOC_04859,88.88888888888889,3,False
GLOB2_1405,GLOB_GAVOC_05385,100.0,3,True
GLOB_71,GLOB_GAVOC_05788,82.35294117647058,3,False
GLOB_71_HUM_1,GLOB_GAVOC_05788,82.35294117647058,3,False
GLOB_71_HUM_2,GLOB_GAVOC_05788,82.35294117647058,3,False
GLOB_71_HUM_3,GLOB_GAVOC_05788,82.35294117647058,3,False
GLOB_E_15,GLOB_GAVOC_06615,100.0,3,False
GLOB_RT_5,GLOB_GAVOC_06688,100.0,3,False
GLOB2_E_86,GLOB_GAVOC_06958,82.35294117647058,3,True
GLOB_RT_12,GLOB_GAVOC_07112,87.5,3,False
GLOB_RT_12,GLOB_GAVOC_07365,82.35294117647058,3,False
GLOB_RT_12,GLOB_GAVOC_07369,82.35294117647058,3,False
GLOB_153,GLOB_GAVOC_07408,82.35294117647058,3,False
GLOB2_1401,GLOB_GAVOC_07693,83.33333333333334,3,False
GLOB2_905,GLOB_GAVOC_07693,100.0,3,False
GLOB_388,GLOB_GAVOC_07710,100.0,3,False
GLOB_173,GLOB_GAVOC_07754,85.71428571428572,3,False
GLOB2_1273,GLOB_GAVOC_08508,82.35294117647058,3,True
GLOB_440,GLOB_GAVOC_09030,85.71428571428572,3,False
