glob_id,label,pref_label,latitude,longitude,wkt,place_type_uri,place_type
-,Lama|T Eijlant kelang|Vavorlang|Aimoi|Packan|Lamai|Mattysen Eijlant|Tanswei|Tanekoja|Piscadores|de stadt Proventie|Kelangh|Tamsui|Lamo|Kavalang|Quemoi|Loukion|Tankoij|stadt proventie|het vlekje Provintie|Barnagore|Nankin|Rivier van Fabolangh|tansue|Tanswij|Cinchieu|t eijlandt quelangh|Pehouw|Eijmoij|St. Matheus Eijlant|Tanky|Cinchieuw,-,-,-,POINT EMPTY,-,-
GLOB2_1204,Malay Peninsula|Malaya,Malay Peninsula,6.0,102.0,POINT (102 6),https://digitaalerfgoed.poolparty.biz/globalise/422b34bb-dffe-4552-b1cd-f720d3efe4df|https://digitaalerfgoed.poolparty.biz/globalise/06278cc4-0ec4-4376-b869-8c21bf507894,region|peninsula
GLOB2_1206,Bessalor|Barsseloor|Condapoer|Barsalore|Basrūr|Barsaloor|Barssalur|Basseloor|Barcelor,Basrūr,13.6308,74.73769,POINT (74.73769 13.6308),https://digitaalerfgoed.poolparty.biz/globalise/93a0b2c9-ad9a-4bab-8620-11b5c1e01f37,port
GLOB2_1206_GEO_1,Basrur|Barsaloor|de rhee van Barsseloor|Condapoer|Basrur (River),Basrur|Basrur (River),13.6308,74.73769,POINT (74.73769 13.6308),https://digitaalerfgoed.poolparty.biz/globalise/61bf5840-ba7f-4121-b18e-f1c1f101729b|https://digitaalerfgoed.poolparty.biz/globalise/cf7cc49f-738b-48b0-80a7-476244ba4919,river|roadstead
GLOB2_1206_HUM_1,Basseloor|Basrur (European Settlement),Basrur (European Settlement),13.6308,74.73769,POINT (74.73769 13.6308),https://digitaalerfgoed.poolparty.biz/globalise/c12eaa34-8bf0-4f08-92b8-195871dbf949,european settlement
GLOB2_1206_HUM_2,Condapoer|Barsaloor|Basrur (VOC administered area)|Basseloor|Barcelor,Basrur (VOC administered area),13.6308,74.73769,POINT (74.73769 13.6308),https://digitaalerfgoed.poolparty.biz/globalise/49b48294-d3be-4a92-a066-a13be466993c,VOC administered area
GLOB2_1208,Louwen-Landt|Laos|Lansjang|Louwen-lant,Laos,17.9667,102.6,POINT (102.6 17.9667),https://digitaalerfgoed.poolparty.biz/globalise/6f1f178a-fa6f-4553-a723-99f9d909a771,kingdom
GLOB2_1210,Manganitu|Manganitoe,Manganitu,3.57622,125.51849,POINT (125.51849 3.57622),https://digitaalerfgoed.poolparty.biz/globalise/6f1f178a-fa6f-4553-a723-99f9d909a771,kingdom
GLOB2_1211,Pati,Pati,-6.7559,111.038,POINT (111.038 -6.7559),https://digitaalerfgoed.poolparty.biz/globalise/40217104-de46-42ed-80c8-480fac1f8706,district
GLOB2_1212,Hoorn,Hoorn,52.64072,5.057781,POINT (5.057781 52.64072),https://digitaalerfgoed.poolparty.biz/globalise/20d7cfe7-b3b1-4223-b2b4-d9f6ddb2e683,city
GLOB2_1213,Caybobo|Kaibobo|Caijbobo,Kaibobo,-3.21456,128.176432,POINT (128.176432 -3.21456),https://digitaalerfgoed.poolparty.biz/globalise/7c1af419-926c-47c9-9450-05dc5849c05c,negorij [PROBLEMATIC TERM]
GLOB2_1214,Molenvliet|Molenvlied,Molenvliet,-,-,POINT EMPTY,https://digitaalerfgoed.poolparty.biz/globalise/4c199e1f-806b-405d-8e19-c86bed78f44b,canal
GLOB2_1216,Toudjouw Kotta|Tujuh Kota|Tudjuh Kota,Tujuh Kota,-1.05111,101.97556,POINT (101.97556 -1.05111),https://digitaalerfgoed.poolparty.biz/globalise/06278cc4-0ec4-4376-b869-8c21bf507894,region
GLOB2_1217,"Teluk Tomini|Tomini, Golf van|Tomini, bocht van|Tomini (Bocht van)",Teluk Tomini,-0.5975,121.09472,POINT (121.09472 -0.5975),https://digitaalerfgoed.poolparty.biz/globalise/f4f67f28-f00c-4888-a286-f712d82aa9a2,gulf
GLOB2_1218,"fort Geldria|Geldria, Kasteel|Gelria, Kasteel|Fort Geldria|fort Gelderland",Fort Geldria,13.4194,80.316321,POINT (80.316321 13.4194),https://digitaalerfgoed.poolparty.biz/globalise/84767cdb-cabe-4384-9e51-faca2ae3b864,fortification
GLOB2_1219,Ende|Pulau Ende,Pulau Ende,-8.88856,121.5217,POINT (121.5217 -8.88856),https://digitaalerfgoed.poolparty.biz/globalise/d8b4d9c6-11b3-430a-ba08-48eb1f3a8f56,island
GLOB2_1220,Nieuw-Spanje|Nova Spaigna|New Spain|Nova Spangien|Nova Hispania|Nova Espanga,New Spain,19.43060799,-99.1333494,POINT (-99.133349 19.430608),https://digitaalerfgoed.poolparty.biz/globalise/06278cc4-0ec4-4376-b869-8c21bf507894,region
GLOB2_1221,"Concordia, fort (Timor)|Concordia, Kasteel","Concordia, fort (Timor)",-10.162786,123.574844,POINT (123.574844 -10.162786),https://digitaalerfgoed.poolparty.biz/globalise/84767cdb-cabe-4384-9e51-faca2ae3b864,fort
GLOB2_1223,Saint-Malo|St. Malo|Saint Malo,Saint-Malo,48.64678,-2.02377,POINT (-2.02377 48.64678),https://digitaalerfgoed.poolparty.biz/globalise/20d7cfe7-b3b1-4223-b2b4-d9f6ddb2e683,city
GLOB2_1224,Golepalem|Gollapalem,Gollapalem,16.85127,82.17086,POINT (82.17086 16.85127),https://digitaalerfgoed.poolparty.biz/globalise/d4dafba3-2344-4f5a-a94d-ed988069d0e5,village
GLOB2_1228,Tioor|Pulau Teor|Teeuwer,Pulau Teor,-4.75,131.75,POINT (131.75 -4.75),https://digitaalerfgoed.poolparty.biz/globalise/d8b4d9c6-11b3-430a-ba08-48eb1f3a8f56,island
GLOB2_1229,"fort Orangie|Fort Oranje (Ternate)|Oranje, Kasteel|Oranje, fort",Fort Oranje (Ternate),0.792885,127.386719,POINT (127.386719 0.792885),https://digitaalerfgoed.poolparty.biz/globalise/84767cdb-cabe-4384-9e51-faca2ae3b864,fortification
GLOB2_1231,Schotland|Scotland,Scotland,56.0,-4.0,POINT (-4 56),https://digitaalerfgoed.poolparty.biz/globalise/3a7d9c3a-c494-4713-b6a7-65cc125271a8,political administrative body
GLOB2_1232,Magindenao|Magindanao|Maguindanao,Maguindanao,7.196017,124.1813,POINT (124.1813 7.196017),https://digitaalerfgoed.poolparty.biz/globalise/ebf26f69-b692-437a-b6fa-2bb4ae0ae95b|https://digitaalerfgoed.poolparty.biz/globalise/06278cc4-0ec4-4376-b869-8c21bf507894,region|polity
GLOB2_1233,Brebes,Brebes,-6.86678,109.0365,POINT (109.0365 -6.86678),https://digitaalerfgoed.poolparty.biz/globalise/55f41aea-cc65-4cfb-88c4-766a2841452a,regency
GLOB2_1234,Lohayong|Lawajong|Lawayang|Lowayang|Lawayangh|Lawajang,Lohayong,-8.4345,123.0688,POINT (123.0688 -8.4345),https://digitaalerfgoed.poolparty.biz/globalise/7c1af419-926c-47c9-9450-05dc5849c05c,negorij [PROBLEMATIC TERM]
GLOB2_1236,Mekong River|Mekong,Mekong River,10.27982,105.8892,POINT (105.8892 10.27982),https://digitaalerfgoed.poolparty.biz/globalise/cf7cc49f-738b-48b0-80a7-476244ba4919,river
GLOB2_1238,Saldanhabaaij|Saldanhaijbaij|Zaldanhaybay|Saldanhabaai|Zaldanhabaij|Saldanhabay|Saldanha|Saldanha Bay|Saldanhabhaij|Saldanhabaij|Saldanhaybaey|Zaldanhabaaij,Saldanha Bay,-33.00672,17.943063,POINT (17.943063 -33.00672),https://digitaalerfgoed.poolparty.biz/globalise/bd0dfde6-0fb2-476b-ad5e-2f63ed7787ff,bay
GLOB2_1239,Texel,Texel,53.08333,4.83333,POINT (4.83333 53.08333),https://digitaalerfgoed.poolparty.biz/globalise/d8b4d9c6-11b3-430a-ba08-48eb1f3a8f56,island
GLOB2_1240,Thie|Thy|Tie|Timor: Tie,Thie,-10.8464,122.8316,POINT (122.8316 -10.8464),https://digitaalerfgoed.poolparty.biz/globalise/f2e48ff8-f0e6-4a7d-998a-1a4916658270,nusak
GLOB2_1241,Saccam|Siccam|Sakam|Saccan,Saccam,22.995633,120.202127,POINT (120.202127 22.995633),https://digitaalerfgoed.poolparty.biz/globalise/d4dafba3-2344-4f5a-a94d-ed988069d0e5|https://digitaalerfgoed.poolparty.biz/globalise/46724d25-aa94-4848-a8ca-17fe02b0db2b,settlement|village
GLOB2_1243,Minahasa|Minahassa,Minahasa,1.0,124.58333,POINT (124.58333 1),https://digitaalerfgoed.poolparty.biz/globalise/422b34bb-dffe-4552-b1cd-f720d3efe4df,peninsula
GLOB2_1245,"Laut Poelo|Laut, Pulau|Pulau Laut",Pulau Laut,-3.62462,116.15694,POINT (116.15694 -3.62462),https://digitaalerfgoed.poolparty.biz/globalise/d8b4d9c6-11b3-430a-ba08-48eb1f3a8f56,island
GLOB2_1248,Tobang|Tuban|Toeban|Touban,Tuban,-6.8976,112.0649,POINT (112.0649 -6.8976),https://digitaalerfgoed.poolparty.biz/globalise/55f41aea-cc65-4cfb-88c4-766a2841452a,regency
GLOB2_1253,Petapoely|Nizampatam|Petapoli|Petapuli|Nizampatnam|Peettapoely,Nizampatnam,15.903556,80.666842,POINT (80.666842 15.903556),https://digitaalerfgoed.poolparty.biz/globalise/93a0b2c9-ad9a-4bab-8620-11b5c1e01f37,port
GLOB2_1256,Bulba|Bulboe|Bilba,Bilba,-10.6375,123.36694,POINT (123.36694 -10.6375),https://digitaalerfgoed.poolparty.biz/globalise/f2e48ff8-f0e6-4a7d-998a-1a4916658270,nusak
GLOB2_1259,Seven Korales|Zeven Corles,Seven Korales,7.4839,80.3683,POINT (80.3683 7.4839),https://digitaalerfgoed.poolparty.biz/globalise/46a91433-5f11-49f5-a37b-bd52aec90197,dessavony
GLOB2_1266,Stille Zuidzee|Pacific Ocean|Stille Oceaan,Pacific Ocean,3.51342,-132.1875,POINT (-132.1875 3.51342),https://digitaalerfgoed.poolparty.biz/globalise/05abdf2e-d71d-4c3e-9125-e3eed855de10,ocean
GLOB2_1267,Lamahala Jaya|Lamahala,Lamahala,-8.39061,123.1536,POINT (123.1536 -8.39061),https://digitaalerfgoed.poolparty.biz/globalise/d4dafba3-2344-4f5a-a94d-ed988069d0e5,village
GLOB2_1268,Lamacquera|Lamake|Lamakera,Lamakera,-8.4336,123.1643,POINT (123.1643 -8.4336),https://digitaalerfgoed.poolparty.biz/globalise/d4dafba3-2344-4f5a-a94d-ed988069d0e5,village
GLOB2_1270,Tolukko|Tolucco|Terlucco|Benteng Tolukko|Taloyky|Tolouco|Talouky|Tolloucke|Taluco|Tolokko,Benteng Tolukko,0.8139,127.38814,POINT (127.38814 0.8139),https://digitaalerfgoed.poolparty.biz/globalise/84767cdb-cabe-4384-9e51-faca2ae3b864,fortification
GLOB2_1271,Kei|Kay|Kepulauan Kei,Kepulauan Kei,-5.75,132.725,POINT (132.725 -5.75),https://digitaalerfgoed.poolparty.biz/globalise/25b09c82-eab3-41d4-9c36-831cfc2b496c,archipelago
GLOB2_1272,Parran|Gunung Parang|Parang,Gunung Parang,-6.595,107.34556,POINT (107.34556 -6.595),https://digitaalerfgoed.poolparty.biz/globalise/168b4dfb-083c-4c4b-9bc8-4a824da53f0b,mountain
GLOB2_1273,Salawati|Pulau Salawati|Salwattij|Island of Salawatty,Pulau Salawati,-1.10819,130.9122,POINT (130.9122 -1.10819),https://digitaalerfgoed.poolparty.biz/globalise/d8b4d9c6-11b3-430a-ba08-48eb1f3a8f56,island
GLOB2_1274,Maye|Mahē|Mayyazhi|Mahé|Mahie|Mihie |Mahe|Majelle|Maje|Mahee,Mahē,11.70172,75.53474,POINT (75.53474 11.70172),https://digitaalerfgoed.poolparty.biz/globalise/8e41887e-0111-4667-b209-9d0da933b7d8,town
GLOB2_1274_HUM_1,Mahe (European settlement)|Mahee Frans|Mahie|Mihie ,Mahe (European settlement),11.70172,75.53474,POINT (75.53474 11.70172),https://digitaalerfgoed.poolparty.biz/globalise/c12eaa34-8bf0-4f08-92b8-195871dbf949,european settlement
GLOB2_1275,Rasiapour|Rajapur|Ragepour|Rasepour|Ragiapour|Rasapour,Rajapur,16.63927,73.54511,POINT (73.54511 16.63927),https://digitaalerfgoed.poolparty.biz/globalise/40217104-de46-42ed-80c8-480fac1f8706,district
GLOB2_1278,Batang,Batang,-7.025,109.8675,POINT (109.8675 -7.025),https://digitaalerfgoed.poolparty.biz/globalise/55f41aea-cc65-4cfb-88c4-766a2841452a,regency
GLOB2_1281,Bantimurung|Batimouro,Bantimurung,-5.014,119.6538,POINT (119.6538 -5.014),https://digitaalerfgoed.poolparty.biz/globalise/168b4dfb-083c-4c4b-9bc8-4a824da53f0b,mountain
GLOB2_1282,Vlaardingen|Vlaerdinghen,Vlaardingen,-5.13418,119.405556,POINT (119.405556 -5.13418),https://digitaalerfgoed.poolparty.biz/globalise/d4dafba3-2344-4f5a-a94d-ed988069d0e5|https://digitaalerfgoed.poolparty.biz/globalise/7c1af419-926c-47c9-9450-05dc5849c05c|https://digitaalerfgoed.poolparty.biz/globalise/14321f35-fa9f-40a4-a4b5-5d9c0ea8b43a,quarter|village|negorij [PROBLEMATIC TERM]
GLOB2_1287,Sungai Batang Hari|Batanghari,Sungai Batang Hari,-1.26567,104.09154,POINT (104.09154 -1.26567),https://digitaalerfgoed.poolparty.biz/globalise/cf7cc49f-738b-48b0-80a7-476244ba4919,river
GLOB2_1289,Erang|Erangh,Erang,-3.2913,127.9151,POINT (127.9151 -3.2913),https://digitaalerfgoed.poolparty.biz/globalise/d4dafba3-2344-4f5a-a94d-ed988069d0e5,village
GLOB2_1292,Musi|Air Musi,Air Musi,-2.34308,104.91773,POINT (104.91773 -2.34308),https://digitaalerfgoed.poolparty.biz/globalise/cf7cc49f-738b-48b0-80a7-476244ba4919,river
GLOB2_1298,Italy|Italië,Italy,42.8333,12.8333,POINT (12.8333 42.8333),https://digitaalerfgoed.poolparty.biz/globalise/06278cc4-0ec4-4376-b869-8c21bf507894,region
GLOB2_1299,Peru,Peru,-12.06,-77.0375,POINT (-77.0375 -12.06),https://digitaalerfgoed.poolparty.biz/globalise/3a7d9c3a-c494-4713-b6a7-65cc125271a8,political administrative body
GLOB2_1300,Pamanoukan|Pamanukan|Pamanoekan|Pamanuccan,Pamanukan,-6.28417,107.81056,POINT (107.81056 -6.28417),https://digitaalerfgoed.poolparty.biz/globalise/40217104-de46-42ed-80c8-480fac1f8706,district
GLOB2_1305,Sinkang|Sinkan|Sinckan|Sincan,Sinkang,23.07768,120.29449,POINT (120.29449 23.07768),https://digitaalerfgoed.poolparty.biz/globalise/d4dafba3-2344-4f5a-a94d-ed988069d0e5,village
GLOB2_1307,Mangun Jayo|Mangunjaya|Mangundjaja|Mongonjaja|Mangonjadja,Mangun Jayo,-1.4956,102.4395,POINT (102.4395 -1.4956),https://digitaalerfgoed.poolparty.biz/globalise/6f1f178a-fa6f-4553-a723-99f9d909a771,kingdom
GLOB2_1311,Obi eilanden|Pulau Pulau Obi,Pulau Pulau Obi,-1.41167,127.6686,POINT (127.6686 -1.41167),https://digitaalerfgoed.poolparty.biz/globalise/25b09c82-eab3-41d4-9c36-831cfc2b496c,archipelago
GLOB2_1314,Jolo Island|Solot|Sulu|Solock,Jolo Island,6.015,121.10528,POINT (121.10528 6.015),https://digitaalerfgoed.poolparty.biz/globalise/d8b4d9c6-11b3-430a-ba08-48eb1f3a8f56,island
GLOB2_1315,Laha,Laha,-3.7014,128.1031,POINT (128.1031 -3.7014),https://digitaalerfgoed.poolparty.biz/globalise/d4dafba3-2344-4f5a-a94d-ed988069d0e5,village
GLOB2_1316,Madion|Madiun,Madiun,-7.6298,111.5239,POINT (111.5239 -7.6298),https://digitaalerfgoed.poolparty.biz/globalise/55f41aea-cc65-4cfb-88c4-766a2841452a,regency
GLOB2_1319,Sepa,Sepa,-3.34241,129.11468,POINT (129.11468 -3.34241),https://digitaalerfgoed.poolparty.biz/globalise/46724d25-aa94-4848-a8ca-17fe02b0db2b,settlement
GLOB2_1322,Danisburgh|Dansburgh|Danisborgh|Dansborg|Fort Dansborg|Dansborch|Daensburch,Fort Dansborg,11.024611,79.855806,POINT (79.855806 11.024611),https://digitaalerfgoed.poolparty.biz/globalise/84767cdb-cabe-4384-9e51-faca2ae3b864,fort
GLOB2_1325,Sudiang|Soediang|Sodiang|Sodia|Zodian,Sudiang,-5.0974,119.5328,POINT (119.5328 -5.0974),https://digitaalerfgoed.poolparty.biz/globalise/d1f592cd-dec1-4f42-bb73-930ce816dfaf,landschap
GLOB2_1326,Baía de Maputo|Delagoa Bay|Delagoabaai,Baía de Maputo,-26.04383,32.75642,POINT (32.75642 -26.04383),https://digitaalerfgoed.poolparty.biz/globalise/bd0dfde6-0fb2-476b-ad5e-2f63ed7787ff,bay
GLOB2_1334,Malde|Maldah|Malda,Malda,25.01974,88.13609,POINT (88.13609 25.01974),https://digitaalerfgoed.poolparty.biz/globalise/20d7cfe7-b3b1-4223-b2b4-d9f6ddb2e683,city
GLOB2_1336,Belu|Beloe,Belu,-9.17581,124.91628,POINT (124.91628 -9.17581),https://digitaalerfgoed.poolparty.biz/globalise/d1f592cd-dec1-4f42-bb73-930ce816dfaf|https://digitaalerfgoed.poolparty.biz/globalise/0e3137ad-bc4d-4da6-8ba3-f4fc5fe7058f,province|landschap
GLOB2_1337,Ourangabadda|Aurangābād|Orangabad|Orangabaad|Aurangabad,Aurangābād,19.87757,75.34226,POINT (75.34226 19.87757),https://digitaalerfgoed.poolparty.biz/globalise/20d7cfe7-b3b1-4223-b2b4-d9f6ddb2e683,city
GLOB2_1339,Attingola|Attingolo|Atinggola,Atinggola,0.8991,123.1166,POINT (123.1166 0.8991),https://digitaalerfgoed.poolparty.biz/globalise/d1f592cd-dec1-4f42-bb73-930ce816dfaf,landschap
GLOB2_1341,Camponbero|Kampon Baroe|Kampungbaru|Kampong Baru|Campon Barouw,Kampungbaru,-5.1104,119.4307,POINT (119.4307 -5.1104),https://digitaalerfgoed.poolparty.biz/globalise/14321f35-fa9f-40a4-a4b5-5d9c0ea8b43a,quarter
GLOB2_1342,Segara Anakan|Sagaranakan|Kinderzee|Zagaranakan,Segara Anakan,-7.66667,108.83333,POINT (108.83333 -7.66667),https://digitaalerfgoed.poolparty.biz/globalise/6c3c2e6f-3d69-4028-9126-80191051e960,lagoon
GLOB2_1348,Mascarenhas|Mascarene Islands,Mascarene Islands,-21.0,57.0,POINT (57 -21),https://digitaalerfgoed.poolparty.biz/globalise/25b09c82-eab3-41d4-9c36-831cfc2b496c,archipelago
GLOB2_1349,Robben Eijlant|Robbeneijland|Robbeneijlandt|Robben Island|Robbeneyland|Robbeneylandt|Robben Eijland|Robbeneiland,Robben Island,-33.8059,18.37067,POINT (18.37067 -33.8059),https://digitaalerfgoed.poolparty.biz/globalise/d8b4d9c6-11b3-430a-ba08-48eb1f3a8f56,island
GLOB2_1351,Istanbul|Constantinopel,Istanbul,41.01384,28.94966,POINT (28.94966 41.01384),https://digitaalerfgoed.poolparty.biz/globalise/20d7cfe7-b3b1-4223-b2b4-d9f6ddb2e683|https://digitaalerfgoed.poolparty.biz/globalise/2b007e6a-a299-413b-bc7f-51e69a9e1fab,city|capital
GLOB2_1354,Gamma Lamma|Castela|Gam Lamo|Gammelamma|Gammelamme|Gammalamma|Gammalama,Castela,0.755717,127.324626,POINT (127.324626 0.755717),https://digitaalerfgoed.poolparty.biz/globalise/84767cdb-cabe-4384-9e51-faca2ae3b864,fortification
GLOB2_1355,Paloe|Palu,Palu,-0.90833,119.87083,POINT (119.87083 -0.90833),https://digitaalerfgoed.poolparty.biz/globalise/d1f592cd-dec1-4f42-bb73-930ce816dfaf,landschap
GLOB2_1357,Bangil|Banger,Bangil,-7.59939,112.8186,POINT (112.8186 -7.59939),https://digitaalerfgoed.poolparty.biz/globalise/7c1af419-926c-47c9-9450-05dc5849c05c|https://digitaalerfgoed.poolparty.biz/globalise/55f41aea-cc65-4cfb-88c4-766a2841452a,regency|negorij [PROBLEMATIC TERM]
GLOB2_1360,Deli|Deli (Sumatra)|Dilli,Deli (Sumatra),3.879,98.633,POINT (98.633 3.879),https://digitaalerfgoed.poolparty.biz/globalise/6f1f178a-fa6f-4553-a723-99f9d909a771,kingdom
GLOB2_1363,Ban Bang Khli|Bangary|Bangery,Ban Bang Khli,8.31236,98.29075,POINT (98.29075 8.31236),https://digitaalerfgoed.poolparty.biz/globalise/6f1f178a-fa6f-4553-a723-99f9d909a771,kingdom
GLOB2_1365,Waterpoort (Batavia)|Waterpoort|Water Gate,Waterpoort (Batavia),-6.127672,106.811354,POINT (106.811354 -6.127672),https://digitaalerfgoed.poolparty.biz/globalise/385fe473-cafc-4f17-9f72-cbecd4088e6b,gate
GLOB2_1366,Lasem|Lassem|Lassum|Lassam,Lasem,-6.69891,111.4457,POINT (111.4457 -6.69891),https://digitaalerfgoed.poolparty.biz/globalise/40217104-de46-42ed-80c8-480fac1f8706|https://digitaalerfgoed.poolparty.biz/globalise/93a0b2c9-ad9a-4bab-8620-11b5c1e01f37,port|district
GLOB2_1368,Arialchery|Aliaalcherij|Arialcherry,Arialcherry,12.526789,80.163324,POINT (80.163324 12.526789),https://digitaalerfgoed.poolparty.biz/globalise/d4dafba3-2344-4f5a-a94d-ed988069d0e5,village
GLOB2_1371,Nagalwancha|Nagulvancha|Nagelwanze|Nagelwanse,Nagalwancha,17.07433,80.22852,POINT (80.22852 17.07433),https://digitaalerfgoed.poolparty.biz/globalise/d4dafba3-2344-4f5a-a94d-ed988069d0e5,village
GLOB2_1372,Kau|Cauw|Kao,Kao,1.16962,127.9003,POINT (127.9003 1.16962),https://digitaalerfgoed.poolparty.biz/globalise/40217104-de46-42ed-80c8-480fac1f8706,district
GLOB2_1376,Teralta|Terr'Alta|Romang|Pulau Romang|Roma,Pulau Romang,-7.566666667,127.45,POINT (127.45 -7.566667),https://digitaalerfgoed.poolparty.biz/globalise/d8b4d9c6-11b3-430a-ba08-48eb1f3a8f56,island
GLOB2_1380,Bankebazaar|Banquibazar|Bankibasaar|Bakibazaar,Banquibazar,22.80499,88.37088,POINT (88.37088 22.80499),https://digitaalerfgoed.poolparty.biz/globalise/d4dafba3-2344-4f5a-a94d-ed988069d0e5,village
GLOB2_1381,Agam,Agam,-0.23333,100.21667,POINT (100.21667 -0.23333),https://digitaalerfgoed.poolparty.biz/globalise/d1f592cd-dec1-4f42-bb73-930ce816dfaf,landschap
GLOB2_1382,"Nassau, Kasteel|Neira fort Nassouw|Fort Nassau (Banda)|Neira fort Nassauw|fort Nassau|Neira fort Nassou",Fort Nassau (Banda),-4.52822,129.897786,POINT (129.897786 -4.52822),https://digitaalerfgoed.poolparty.biz/globalise/84767cdb-cabe-4384-9e51-faca2ae3b864,fortification
GLOB2_1383,Falta|Phalta|Volta,Phalta,22.29597,88.12296,POINT (88.12296 22.29597),https://digitaalerfgoed.poolparty.biz/globalise/d4dafba3-2344-4f5a-a94d-ed988069d0e5,village
GLOB2_1385,Anger|Anyar|Anyer|Anjar|Anjer|Anguer,Anyer,-6.05256,105.9228,POINT (105.9228 -6.05256),-,-
GLOB2_1387,Gamkonora|Gammacanorre|Gammaknorra,Gamkonora,1.43526,127.53385,POINT (127.53385 1.43526),https://digitaalerfgoed.poolparty.biz/globalise/46724d25-aa94-4848-a8ca-17fe02b0db2b,settlement
GLOB2_1390,Talaud|Talauw|Pulau-pulau Talaud,Pulau-pulau Talaud,4.19,126.8,POINT (126.8 4.19),https://digitaalerfgoed.poolparty.biz/globalise/25b09c82-eab3-41d4-9c36-831cfc2b496c,archipelago
GLOB2_1391,Bayāna|Biana,Bayāna,26.90791,77.28985,POINT (77.28985 26.90791),https://digitaalerfgoed.poolparty.biz/globalise/20d7cfe7-b3b1-4223-b2b4-d9f6ddb2e683,city
GLOB2_1393,Pehu|Pehoe|Peng-Hu|澎湖諸島|Pescadores|Penghu|Penghu Qundao|Penghu Islands|澎湖|Pehou|Penghoe,Penghu Qundao,23.55292,119.5479,POINT (119.5479 23.55292),https://digitaalerfgoed.poolparty.biz/globalise/25b09c82-eab3-41d4-9c36-831cfc2b496c,archipelago
GLOB2_1395,Genua|Genoa,Genoa,44.40478,8.94439,POINT (8.94439 44.40478),https://digitaalerfgoed.poolparty.biz/globalise/ebf26f69-b692-437a-b6fa-2bb4ae0ae95b,polity
GLOB2_1401,Pahang|Pahangh|Pahan,Pahang,3.4836,103.3996,POINT (103.3996 3.4836),https://digitaalerfgoed.poolparty.biz/globalise/8e41887e-0111-4667-b209-9d0da933b7d8|https://digitaalerfgoed.poolparty.biz/globalise/93a0b2c9-ad9a-4bab-8620-11b5c1e01f37,port|town
GLOB2_1402,Delft (eiland)|Delft Island (Sri Lanka),Delft Island (Sri Lanka),9.533333333,79.66666667,POINT (79.666667 9.533333),https://digitaalerfgoed.poolparty.biz/globalise/d8b4d9c6-11b3-430a-ba08-48eb1f3a8f56,island
GLOB2_1403,Kuiper (eiland)|Pulau Kahyangan|Kuijper|Kuyper Eyland|Pulau Kayangan|D' Cuyper|Cipir|Cuyper|Cuijpers Eijlandt,Pulau Kayangan,-6.038889,106.735556,POINT (106.735556 -6.038889),https://digitaalerfgoed.poolparty.biz/globalise/d8b4d9c6-11b3-430a-ba08-48eb1f3a8f56,island
GLOB2_1405,Luzon|Luconia,Luzon,16.0,121.0,POINT (121 16),https://digitaalerfgoed.poolparty.biz/globalise/d8b4d9c6-11b3-430a-ba08-48eb1f3a8f56,island
GLOB2_1406,Griekenland|Greece,Greece,39.0,22.0,POINT (22 39),https://digitaalerfgoed.poolparty.biz/globalise/ebf26f69-b692-437a-b6fa-2bb4ae0ae95b|https://digitaalerfgoed.poolparty.biz/globalise/06278cc4-0ec4-4376-b869-8c21bf507894,region|polity
GLOB2_1407,Grobogan,Grobogan,-7.0258,110.9195,POINT (110.9195 -7.0258),https://digitaalerfgoed.poolparty.biz/globalise/40217104-de46-42ed-80c8-480fac1f8706,district
GLOB2_1409,fort Noordwijck|Fort Noordwijk|Noordwijk|fort Noortwijck,Fort Noordwijk,-6.167893,106.830599,POINT (106.830599 -6.167893),https://digitaalerfgoed.poolparty.biz/globalise/84767cdb-cabe-4384-9e51-faca2ae3b864,fort
GLOB2_1411,Chandernagore|Chandannagar,Chandannagar,22.86225,88.36796,POINT (88.36796 22.86225),https://digitaalerfgoed.poolparty.biz/globalise/93a0b2c9-ad9a-4bab-8620-11b5c1e01f37,port
GLOB2_1412,Ony|Ounigh|Onin|Ounig|Semenanjung Onin,Semenanjung Onin,-2.78657,132.2309,POINT (132.2309 -2.78657),https://digitaalerfgoed.poolparty.biz/globalise/422b34bb-dffe-4552-b1cd-f720d3efe4df,peninsula
GLOB2_1413,Zuidzee|Suydtzee|Zuytzee|South Pacific Ocean,South Pacific Ocean,-45.0,-130.0,POINT (-130 -45),https://digitaalerfgoed.poolparty.biz/globalise/05abdf2e-d71d-4c3e-9125-e3eed855de10,ocean
GLOB2_1414,Sirgees|Sharkej|Sirkhej|Sirches|Sarkhej|Sergees,Sarkhej,22.98297,72.50196,POINT (72.50196 22.98297),https://digitaalerfgoed.poolparty.biz/globalise/d4dafba3-2344-4f5a-a94d-ed988069d0e5,village
GLOB2_1415,Nollot|Nolot,Nolot,-3.498834,128.693104,POINT (128.693104 -3.498834),https://digitaalerfgoed.poolparty.biz/globalise/d4dafba3-2344-4f5a-a94d-ed988069d0e5,village
GLOB2_1416,Nzwani|Answany|Ndzuwani|Anzuany|Hinzuan|Johanna|Ansjouan|Anjouan|Ndzwani|Anzuani|Anjouan Island|Ansuany,Anjouan Island,-12.1598,44.4019,POINT (44.4019 -12.1598),https://digitaalerfgoed.poolparty.biz/globalise/d8b4d9c6-11b3-430a-ba08-48eb1f3a8f56,island
